player,season_start,salary,salary_real_2023
Mark Strickland,1999,2302400,4104852
Bimbo Coles,1999,2300000,4100573
Ron Mercer,1999,2298840,4098505
Malik Rose,1999,2285000,4073830
Dino Radja,1999,2270500,4047979
Vince Carter,1999,2267280,4042238
Erick Strickland,1999,2240000,3993601
Jonathan Bender,1999,2214600,3948317
Carlos Rogers,1999,2100000,3744001
Joe Smith,1999,2100000,3744001
Dell Curry,1999,2100000,3744001
Tim Thomas,1999,2098560,3741434
Dale Ellis,1999,2095250,3735533
Billy Owens,1999,2090000,3726173
Scot Pollard,1999,2063680,3679248
Robert Traylor,1999,2059320,3671475
Othella Harrington,1999,2025000,3610287
Wally Szczerbiak,1999,2011440,3586111
Chris Crawford,1999,2000000,3565716
Calbert Cheaney,1999,2000000,3565716
Elliot Perry,1999,2000000,3565716
Jamie Feick,1999,2000000,3565716
Mark Bryant,1999,2000000,3565716
Gary Trent,1999,2000000,3565716
George McCloud,1999,2000000,3565716
Eric Montross,1999,2000000,3565716
Michael Curry,1999,2000000,3565716
Shandon Anderson,1999,2000000,3565716
Eric Piatkowski,1999,2000000,3565716
Ron Harper,1999,2000000,3565716
Grant Long,1999,2000000,3565716
Otis Thorpe,1999,2000000,3565716
J.R. Reid,1999,2000000,3565716
Sam Mitchell,1999,2000000,3565716
John Wallace,1999,2000000,3565716
Bo Outlaw,1999,2000000,3565716
George Lynch,1999,2000000,3565716
Rodney Rogers,1999,2000000,3565716
Detlef Schrempf,1999,2000000,3565716
Terry Porter,1999,2000000,3565716
Olden Polynice,1999,2000000,3565716
Cory Alexander,1999,1980000,3530058
Steve Kerr,1999,1968750,3510001
Jim Jackson,1999,1925000,3432001
LaPhonso Ellis,1999,1925000,3432001
Hot Rod Williams,1999,1925000,3432001
Sam Perkins,1999,1925000,3432001
Eric Murdock,1999,1925000,3432001
Cherokee Parks,1999,1925000,3432001
Clarence Weatherspoon,1999,1925000,3432001
Vinny Del Negro,1999,1925000,3432001
Kurt Thomas,1999,1925000,3432001
Terry Davis,1999,1925000,3432001
Mario Elie,1999,1925000,3432001
Alvin Williams,1999,1925000,3432001
Adonal Foyle,1999,1922520,3427580
Lucious Harris,1999,1920000,3423087
Sean Rooks,1999,1920000,3423087
Yinka Dare,1999,1893500,3375841
Jason Williams,1999,1879920,3351630
Kevin Gamble,1999,1868750,3331715
Richard Hamilton,1999,1836240,3273755
Tom Hammonds,1999,1800000,3209144
Tracy McGrady,1999,1767120,3150524
Keith Askins,1999,1752400,3124280
Larry Hughes,1999,1722240,3070509
A.C. Green,1999,1700000,3030858
Duane Causwell,1999,1696387,3024417
Andre Miller,1999,1682280,2999266
Andrew DeClercq,1999,1680000,2995201
Keith Closs,1999,1680000,2995201
Chris Whitney,1999,1680000,2995201
Danny Fortson,1999,1678800,2993062
Tim Legler,1999,1629000,2904275
Duane Ferrell,1999,1625000,2897144
Aaron McKie,1999,1624000,2895361
B.J. Tyler,1999,1614000,2877532
Brian Shaw,1999,1610000,2870400
Greg Foster,1999,1603861,2859456
Tariq Abdul-Wahad,1999,1594920,2843515
Dirk Nowitzki,1999,1583040,2822335
Howard Eisley,1999,1560000,2781258
Shawn Marion,1999,1546320,2756868
Lorenzo Williams,1999,1540000,2745601
Austin Croshere,1999,1515120,2701243
Paul Pierce,1999,1503960,2681347
Dickey Simpkins,1999,1500000,2674287
Jason Terry,1999,1468920,2618875
Derek Anderson,1999,1439400,2566245
Vernon Maxwell,1999,1430000,2549486
Bonzi Wells,1999,1428720,2547204
Trajan Langdon,1999,1394280,2485803
Maurice Taylor,1999,1367400,2437880
Michael Doleac,1999,1357320,2419908
Matt Bullard,1999,1333333,2377143
Aleksandar Radojevic,1999,1325760,2363641
Predrag Stojakovic,1999,1310400,2336257
Kelvin Cato,1999,1299000,2315932
Keon Clark,1999,1289400,2298817
Corey Maggette,1999,1259400,2245331
John Crotty,1999,1237000,2205395
Brevin Knight,1999,1234080,2200189
Michael Dickerson,1999,1224960,2183929
Randy Brown,1999,1200000,2139429
Harvey Grant,1999,1200000,2139429
Gary Grant,1999,1200000,2139429
William Avery,1999,1196520,2133225
Johnny Taylor,1999,1172400,2090222
Matt Harpring,1999,1163760,2074818
Tony Massenburg,1999,1150000,2050286
Chris Anstey,1999,1113720,1985604
Bryce Drew,1999,1105560,1971056
Johnny Newman,1999,1100000,1961143
Eldridge Recasner,1999,1100000,1961143
Jud Buechler,1999,1100000,1961143
Derek Harper,1999,1100000,1961143
Zan Tabak,1999,1100000,1961143
Dennis Scott,1999,1100000,1961143
Rex Walters,1999,1100000,1961143
Malik Sealy,1999,1100000,1961143
Anthony Johnson,1999,1100000,1961143
Corie Blount,1999,1100000,1961143
Greg Anthony,1999,1100000,1961143
Aaron Williams,1999,1100000,1961143
Metta World Peace,1999,1079760,1925058
Radoslav Nesterovic,1999,1050240,1872428
Cal Bowdler,1999,1025880,1828998
Paul Grant,1999,1021080,1820440
Sherman Douglas,1999,1000000,1782858
Scott Burrell,1999,1000000,1782858
Don Reid,1999,1000000,1782858
Eddie Johnson,1999,1000000,1782858
Antoine Carr,1999,1000000,1782858
Jelani McCoy,1999,1000000,1782858
Jerome Kersey,1999,1000000,1782858
Anthony Parker,1999,980280,1747700
James Posey,1999,974520,1737430
Pat Garrity,1999,952800,1698707
Frederic Weis,1999,947200,1688723
Ed Gray,1999,941040,1677740
Quincy Lewis,1999,930720,1659341
Roshown McLeod,1999,914760,1630887
Bobby Jackson,1999,903360,1610562
Ruben Patterson,1999,900000,1604572
Ben Wallace,1999,893750,1593429
Dion Glover,1999,893400,1592805
Ricky Davis,1999,878160,1565634
Jeff Foster,1999,857760,1529264
Brian Skinner,1999,843000,1502949
John Thomas,1999,832560,1484336
Mirsad Turkcan,1999,830745,1481100
Kenny Thomas,1999,823440,1468076
Tyronn Lue,1999,809280,1442831
Fred Hoiberg,1999,800000,1426286
Jon Barry,1999,800000,1426286
Devean George,1999,790440,1409242
Jacque Vaughn,1999,781800,1393838
Charles Smith,1999,779960,1390557
Keith Booth,1999,776880,1385066
Hubert Davis,1999,752500,1341600
Al Harrington,1999,745800,1329655
Sam Jacobson,1999,743727,1325959
Tim James,1999,728520,1298847
Rodrick Rhodes,1999,722000,1287222
Vonteego Cummings,1999,704400,1255845
Vladimir Stepania,1999,700320,1248571
Corey Benjamin,1999,696000,1240869
Nazr Mohammed,1999,690960,1231883
Jumaine Jones,1999,684000,1219474
Scott Padgett,1999,679800,1211986
Efthimios Rentzias,1999,658700,1174368
Andrei Kirilenko,1999,632400,1127479
Eddie Robinson,1999,600000,1069714
Doug Overton,1999,592000,1055451
Darrick Martin,1999,572500,1020686
Eric Washington,1999,550000,980571
Dwayne Schintzius,1999,550000,980571
Ansu Sesay,1999,535000,953829
Toby Bailey,1999,535000,953829
Gheorghe Muresan,1999,510000,909257
Jack Haley,1999,510000,909257
Michael Cage,1999,510000,909257
Chucky Brown,1999,510000,909257
Bruce Bowen,1999,510000,909257
BJ Armstrong,1999,510000,909257
Terry Mills,1999,510000,909257
Joe Dumars,1999,510000,909257
Tony Farmer,1999,510000,909257
Thomas Hamilton,1999,510000,909257
LaSalle Thompson,1999,510000,909257
Anthony Avent,1999,510000,909257
John Salley,1999,510000,909257
Byron Scott,1999,510000,909257
Blue Edwards,1999,510000,909257
Ed Pinckney,1999,510000,909257
Willie Anderson,1999,510000,909257
Haywoode Workman,1999,510000,909257
Jerome Allen,1999,510000,909257
Ricky Pierce,1999,510000,909257
David Wingate,1999,510000,909257
Andrew Lang,1999,510000,909257
Emanual Davis,1999,510000,909257
Chuck Person,1999,510000,909257
Monty Williams,1999,510000,909257
Rick Mahorn,1999,510000,909257
Oliver Miller,1999,510000,909257
Todd Day,1999,510000,909257
Mark West,1999,510000,909257
Antonio Harvey,1999,510000,909257
Joe Kleine,1999,510000,909257
Bill Wennington,1999,510000,909257
Tyrone Corbin,1999,510000,909257
Felton Spencer,1999,510000,909257
Muggsy Bogues,1999,510000,909257
Pete Chilcutt,1999,510000,909257
Thurl Bailey,1999,510000,909257
John Coker,1999,510000,909257
Reggie Jordan,1999,510000,909257
Pooh Richardson,1999,505882,901915
Shammond Williams,1999,500000,891429
Todd Fuller,1999,485000,864686
Roy Rogers,1999,485000,864686
Amal McCaskill,1999,485000,864686
Rick Brunson,1999,485000,864686
Fred Vinson,1999,485000,864686
Randy Livingston,1999,485000,864686
Tony Delk,1999,485000,864686
Michael Hawkins,1999,465029,829080
James Cotton,1999,460000,820114
Mikki Moore,1999,460000,820114
Mark Pope,1999,460000,820114
Troy Hudson,1999,460000,820114
DeJuan Wheat,1999,460000,820114
Darvin Ham,1999,460000,820114
Jeff McInnis,1999,460000,820114
Jerald Honeycutt,1999,460000,820114
Andrew Gaze,1999,460000,820114
Gerard King,1999,460000,820114
Leon Smith,1999,449920,802143
Kevin Ollie,1999,425088,757871
Michael Ruffin,1999,401875,716486
Jeffrey Sheppard,1999,385000,686400
Adrian Griffin,1999,385000,686400
Brad Miller,1999,385000,686400
Ryan Stack,1999,385000,686400
Bruno Sundov,1999,385000,686400
Cuttino Mobley,1999,385000,686400
Brent Scott,1999,385000,686400
Mate Skelin,1999,385000,686400
Charles Jones,1999,385000,686400
Shea Seals,1999,385000,686400
Anthony Carter,1999,385000,686400
Andrae Patterson,1999,385000,686400
Rashard Lewis,1999,385000,686400
Chucky Atkins,1999,385000,686400
John Amaechi,1999,385000,686400
Makhtar N'Diaye,1999,385000,686400
Miles Simon,1999,385000,686400
Gerald Brown,1999,385000,686400
Nikita Morgunov,1999,385000,686400
Sean Marks,1999,385000,686400
Jahidi White,1999,385000,686400
Marty Conlon,1999,343588,612567
Sam Mack,1999,315000,561600
Jermaine Jackson,1999,302875,539983
Evan Eschmeyer,1999,301875,538200
Ryan Bowen,1999,301875,538200
Chris Herren,1999,301875,538200
Tim Young,1999,301875,538200
Shannon Smith,1999,301875,538200
John Celestand,1999,301875,538200
Milt Palacio,1999,301875,538200
Obinna Ekezie,1999,301875,538200
Harold Jamison,1999,301875,538200
Rodney Buford,1999,301875,538200
Rafer Alston,1999,301875,538200
Lazaro Borrell,1999,301875,538200
Todd MacCulloch,1999,301875,538200
Ryan Robertson,1999,301875,538200
Derrick Dial,1999,301875,538200
Calvin Booth,1999,301875,538200
Laron Profit,1999,301875,538200
Jamie Watson,1999,250000,445714
Dominique Wilkins,1999,250000,445714
Danny Schayes,1999,211765,377546
Kornel David,1999,202941,361814
Damon Jones,1999,176647,314936
Mitchell Butler,1999,150000,267428
Dedric Willoughby,1999,134956,240607
Benoit Benjamin,1999,123529,220234
A.J. Bramlett,1999,118974,212113
Bill Curley,1999,117867,210140
Randell Jackson,1999,115500,205920
Rick Hughes,1999,115423,205782
DeMarco Johnson,1999,111871,199450
Mark Davis,1999,106000,188982
Stanley Roberts,1999,102824,183320
Corey Brewer,1999,100000,178285
Jermaine Walker,1999,100000,178285
Lou Roe,1999,97412,173671
Lari Ketner,1999,92338,164625
Chris Carr,1999,90000,160456
Joe Stephens,1999,88441,157677
Earl Boykins,1999,88324,157469
Devin Gray,1999,88223,157289
Drew Barry,1999,62765,111901
Mark Hendrickson,1999,62764,111899
Kiwane Garris,1999,61147,109016
Jamel Thomas,1999,58599,104473
Eric Riley,1999,50206,89510
Adrian Caldwell,1999,50000,89142
Terry Dehere,1999,50000,89142
Derek Hood,1999,49721,88645
Greg Buckner,1999,47647,84947
Ben Davis,1999,45847,81738
Marcus Brown,1999,43294,77187
Rusty Larue,1999,40588,72362
Tyrone Grant,1999,37290,66482
Brandon Williams,1999,35176,62713
Bakari Hendrix,1999,31706,56527
Khalid Reeves,1999,30309,54036
Wayne Turner,1999,30000,53485
Anthony Miller,1999,30000,53485
Casey Shaw,1999,25000,44571
LaMarcus Golden,1999,25000,44571
Mike Brown,1999,25000,44571
Art Long,1999,25000,44571
Jason Lawson,1999,25000,44571
Maceo Baston,1999,20000,35657
Brett Robisch,1999,20000,35657
Kebu Stewart,1999,18941,33769
Jason Miskiri,1999,15982,28493
Louis Bullock,1999,10000,17828
Robert Werdann,1999,7471,13319
Jimmy Oliver,1999,7471,13319
John Morton,1999,6735,12007
Andy Panko,1999,5000,8914
Jonathan Kerner,1999,5000,8914
Ira Bowman,1999,4529,8074
Trevor Winter,1999,4529,8074
Steve Goodrich,1999,4529,8074
Jason Sasser,1999,2706,4824
Kevin Garnett,2000,19610000,33704516
Shaquille O'Neal,2000,19285715,33147154
Alonzo Mourning,2000,16880000,29012353
Juwan Howard,2000,16875000,29003759
Hakeem Olajuwon,2000,16700000,28702979
Karl Malone,2000,15750000,27070175
David Robinson,2000,14700000,25265497
Dikembe Mutombo,2000,14400000,24749874
